chr1,0,0.3516517857142857
chr1,50001,0.15854098360655738
chr1,100001,0.351468085106383
chr1,150001,0.2292597402597402
chr1,200001,3300.0
chr1,250001,0.27717857142857144
chr1,300001,3300.0
chr1,350001,0.0
chr1,400001,3300.0
chr1,450001,0.381
chr1,500001,0.4248
chr1,550001,0.097375
chr1,600001,0.15371428571428572
chr1,650001,0.05171428571428571
chr1,700001,0.36222857142857134
chr1,750001,0.1598
chr1,800001,0.008
chr1,850001,0.29218181818181815
chr1,900001,3300.0
chr1,950001,0.05912359550561797
chr1,1000001,0.03566197183098591
chr1,1050001,0.09057476635514011
chr1,1100001,0.033774193548387094
chr1,1150001,0.0064
chr1,1200001,0.05511111111111111
chr1,1250001,0.24992105263157893
chr1,1300001,3300.0
chr1,1350001,3300.0
chr1,1400001,3300.0
chr1,1450001,3300.0
chr1,1500001,0.011238095238095238
chr1,1550001,0.08848314606741572
chr1,1600001,0.008847457627118645
chr1,1650001,0.015099999999999999
chr1,1700001,0.006886462882096064
chr1,1750001,0.00560344827586207
chr1,1800001,0.005081081081081082
chr1,1850001,0.006153846153846154
chr1,1900001,0.011352272727272732
chr1,1950001,0.0699933774834437
chr1,2000001,3300.0
chr1,2050001,0.014333333333333335
chr1,2100001,0.08432835820895525
chr1,2150001,0.004775510204081634
chr1,2200001,0.0045238095238095246
chr1,2250001,0.027600000000000003
chr1,2300001,0.0065
chr1,2350001,0.018567567567567576
chr1,2400001,0.02517333333333333
chr1,2450001,0.04243529411764704
chr1,2500001,0.006750000000000001
chr1,2550001,0.005131147540983608
chr1,2600001,0.013714285714285717
chr1,2650001,0.2829199999999999
chr1,2700001,0.16037499999999996
chr1,2750001,0.028481132075471677
chr1,2800001,0.020588235294117654
chr1,2850001,0.04101562499999998
chr1,2900001,0.03199999999999999
chr1,2950001,0.012742187499999995
chr1,3000001,0.006953846153846158
chr1,3050001,0.007923076923076923
chr1,3100001,0.0054444444444444445
chr1,3150001,0.02478571428571429
chr1,3200001,0.008142857142857143
chr1,3250001,0.005987341772151902
chr1,3300001,0.019791666666666676
chr1,3350001,0.05044117647058822
chr1,3400001,0.01593069306930692
chr1,3450001,0.007736263736263739
chr1,3500001,0.008646341463414637
chr1,3550001,0.06258620689655173
chr1,3600001,0.011568965517241382
chr1,3650001,0.0602
chr1,3700001,0.00325
chr1,3750001,0.008232876712328769
chr1,3800001,0.009932584269662925
chr1,3850001,0.009017857142857142
chr1,3900001,0.007936507936507938
chr1,3950001,0.00795774647887324
chr1,4000001,0.01275
chr1,4050001,0.05621999999999997
chr1,4100001,0.019100917431192656
chr1,4150001,0.017747252747252744
chr1,4200001,0.017178571428571432
chr1,4250001,0.020397260273972605
chr1,4300001,0.02152777777777777
chr1,4350001,0.04042857142857143
chr1,4400001,0.017232558139534882
chr1,4450001,0.014607843137254906
chr1,4500001,0.00990666666666667
chr1,4550001,0.00615
chr1,4600001,0.014418918918918921
chr1,4650001,0.011390625000000001
chr1,4700001,0.014361111111111114
chr1,4750001,0.005961538461538462
chr1,4800001,0.008767441860465117
chr1,4850001,0.01743307086614173
chr1,4900001,0.009550000000000001
chr1,4950001,3300.0
chr1,5000001,0.030428571428571426
chr1,5050001,0.006555555555555555
chr1,5100001,0.01328571428571429
chr1,5150001,0.016171875000000002
chr1,5200001,0.006529411764705885
chr1,5250001,0.01858666666666666
chr1,5300001,0.00862820512820513
chr1,5350001,0.0069722222222222225
chr1,5400001,0.02047368421052632
chr1,5450001,0.011727272727272729
chr1,5500001,0.013212121212121212
chr1,5550001,0.0117741935483871
chr1,5600001,0.012500000000000004
chr1,5650001,0.009359550561797755
chr1,5700001,0.022763157894736836
chr1,5750001,0.0156
chr1,5800001,0.021
chr1,5850001,0.00607692307692308
chr1,5900001,0.005271604938271606
chr1,5950001,0.005944444444444446
chr1,6000001,0.014666666666666672
chr1,6050001,0.009041666666666667
chr1,6100001,0.022166666666666668
chr1,6150001,0.02281481481481482
chr1,6200001,0.012878787878787878
chr1,6250001,0.0055000000000000005
chr1,6300001,0.0030983606557377055
chr1,6350001,0.005824561403508773
chr1,6400001,0.004363636363636365
chr1,6450001,3300.0
chr1,6500001,0.016250000000000004
chr1,6550001,0.016833333333333336
chr1,6600001,3300.0
chr1,6650001,0.009666666666666667
chr1,6700001,0.0038333333333333336
chr1,6750001,0.005666666666666668
chr1,6800001,0.004146341463414635
chr1,6850001,0.0062972972972972965
chr1,6900001,0.015342857142857144
chr1,6950001,0.015578947368421057
chr1,7000001,0.01963076923076923
chr1,7050001,0.014434782608695655
chr1,7100001,0.019500000000000003
chr1,7150001,0.007444444444444444
chr1,7200001,0.01235135135135135
chr1,7250001,0.02288709677419355
chr1,7300001,0.010121212121212123
chr1,7350001,0.0106
chr1,7400001,0.011714285714285717
chr1,7450001,0.014152542372881355
chr1,7500001,0.007837500000000002
chr1,7550001,0.01925925925925926
chr1,7600001,0.019200000000000002
chr1,7650001,0.008124999999999999
chr1,7700001,0.013480000000000002
chr1,7750001,0.012911111111111113
chr1,7800001,0.008222222222222223
chr1,7850001,0.02115294117647058
chr1,7900001,0.015189189189189196
chr1,7950001,0.007545454545454547
chr1,8000001,0.0046829268292682925
chr1,8050001,0.007057142857142858
chr1,8100001,0.011719101123595508
chr1,8150001,0.013333333333333336
chr1,8200001,0.008702702702702703
chr1,8250001,0.0044
chr1,8300001,0.0071333333333333335
chr1,8350001,0.010676470588235294
chr1,8400001,0.014357142857142857
chr1,8450001,0.014000000000000002
chr1,8500001,0.03689743589743588
chr1,8550001,0.016653846153846154
chr1,8600001,0.02040740740740741
chr1,8650001,0.016791666666666667
chr1,8700001,0.02962068965517242
chr1,8750001,0.02357575757575758
chr1,8800001,0.01759259259259259
chr1,8850001,3300.0
chr1,8900001,0.013166666666666665
chr1,8950001,0.012369863013698636
chr1,9000001,0.005352112676056339
chr1,9050001,0.006495867768595044
chr1,9100001,0.05714285714285715
chr1,9150001,0.023317073170731714
chr1,9200001,0.016785714285714286
chr1,9250001,0.01836842105263158
chr1,9300001,0.012970149253731349
chr1,9350001,0.017809523809523806
chr1,9400001,0.021610169491525423
chr1,9450001,0.013949999999999999
chr1,9500001,0.002
chr1,9550001,3300.0
chr1,9600001,3300.0
chr1,9650001,0.01566666666666667
chr1,9700001,0.025714285714285714
chr1,9750001,3300.0
chr1,9800001,0.01023076923076923
chr1,9850001,0.010285714285714285
chr1,9900001,3300.0
chr1,9950001,3300.0
chr1,10000001,0.0042
chr1,10050001,3300.0
chr1,10100001,3300.0
chr1,10150001,0.06333333333333332
chr1,10200001,0.031680555555555545
chr1,10250001,0.017060606060606057
chr1,10300001,0.010953488372093027
chr1,10350001,0.020179104477611943
chr1,10400001,0.013559523809523813
chr1,10450001,0.007240000000000002
chr1,10500001,0.007260000000000002
chr1,10550001,0.012461538461538461
chr1,10600001,0.02945454545454546
chr1,10650001,0.02069767441860466
chr1,10700001,0.03215384615384615
chr1,10750001,0.024909090909090912
chr1,10800001,0.006950000000000001
chr1,10850001,0.007933333333333332
chr1,10900001,0.007
chr1,10950001,3300.0
chr1,11000001,0.02044285714285714
chr1,11050001,0.018200000000000004
chr1,11100001,0.010333333333333333
chr1,11150001,0.010842105263157898
chr1,11200001,0.01673611111111111
chr1,11250001,0.01503225806451613
chr1,11300001,0.010463414634146342
chr1,11350001,0.01921686746987952
chr1,11400001,0.013363636363636366
chr1,11450001,0.007763888888888891
chr1,11500001,0.024424657534246573
chr1,11550001,0.00504109589041096
chr1,11600001,0.013863636363636361
chr1,11650001,0.01855405405405405
chr1,11700001,0.008578947368421054
chr1,11750001,0.016039603960396037
chr1,11800001,0.0145
chr1,11850001,0.009793103448275864
chr1,11900001,0.008166666666666668
chr1,11950001,3300.0
chr1,12000001,0.016615384615384615
chr1,12050001,0.006600000000000001
chr1,12100001,0.008948717948717952
chr1,12150001,0.019857142857142854
chr1,12200001,0.006656250000000001
chr1,12250001,0.007833333333333333
chr1,12300001,0.014999999999999998
chr1,12350001,0.0128
chr1,12400001,3300.0
chr1,12450001,0.017166666666666663
chr1,12500001,0.007823529411764705
chr1,12550001,0.02031858407079646
chr1,12600001,0.006647058823529413
chr1,12650001,3300.0
chr1,12700001,0.009750000000000002
chr1,12750001,0.003909090909090908
chr1,12800001,0.004507246376811595
chr1,12850001,0.006780590717299579
chr1,12900001,0.013458823529411766
chr1,12950001,3300.0
chr1,13000001,0.04611111111111112
chr1,13050001,0.0805575221238938
chr1,13100001,0.020076923076923076
chr1,13150001,0.07029605263157895
chr1,13200001,0.21349999999999997
chr1,13250001,0.07808749999999999
chr1,13300001,0.009952380952380954
chr1,13350001,0.017863636363636363
chr1,13400001,0.015750000000000004
chr1,13450001,0.004222222222222222
chr1,13500001,0.009031746031746035
chr1,13550001,0.025959999999999997
chr1,13600001,0.006142857142857143
chr1,13650001,0.010926829268292686
chr1,13700001,0.007343750000000001
chr1,13750001,0.007600000000000001
chr1,13800001,0.022818181818181817
chr1,13850001,0.009848484848484851
chr1,13900001,0.025327868852459016
chr1,13950001,0.009360000000000002
chr1,14000001,0.012195652173913047
chr1,14050001,0.018410256410256415
chr1,14100001,0.007062499999999999
chr1,14150001,0.012222222222222221
chr1,14200001,0.009285714285714284
chr1,14250001,0.022500000000000003
chr1,14300001,0.009062500000000003
chr1,14350001,0.019228571428571428
chr1,14400001,0.0055000000000000005
chr1,14450001,0.0033720930232558136
chr1,14500001,0.023918918918918924
chr1,14550001,3300.0
chr1,14600001,3300.0
chr1,14650001,0.011999999999999999
chr1,14700001,0.007478873239436622
chr1,14750001,0.013827586206896555
chr1,14800001,0.005440677966101696
chr1,14850001,0.011324324324324326
chr1,14900001,0.012875000000000003
chr1,14950001,0.009581632653061228
chr1,15000001,0.003869565217391306
chr1,15050001,0.0
chr1,15100001,0.013797979797979799
chr1,15150001,0.006640449438202249
chr1,15200001,0.008539130434782613
chr1,15250001,0.008693548387096779
chr1,15300001,0.004
chr1,15350001,0.004066666666666666
chr1,15400001,0.02444827586206897
chr1,15450001,0.021545454545454548
chr1,15500001,3300.0
chr1,15550001,3300.0
chr1,15600001,3300.0
chr1,15650001,3300.0
chr1,15700001,3300.0
chr1,15750001,0.010416666666666666
chr1,15800001,0.01696527777777777
chr1,15850001,0.006599999999999999
chr1,15900001,0.03275000000000001
chr1,15950001,0.01644827586206897
chr1,16000001,0.012614973262032076
chr1,16050001,0.011206666666666667
chr1,16100001,0.014560000000000007
chr1,16150001,0.006043478260869566
chr1,16200001,0.011379310344827592
chr1,16250001,0.0037260273972602744
chr1,16300001,0.0028225806451612897
chr1,16350001,0.004285714285714287
chr1,16400001,0.0039354838709677415
chr1,16450001,0.018472222222222227
chr1,16500001,0.34114285714285736
chr1,16550001,0.37759362549800846
chr1,16600001,0.24733566433566434
chr1,16650001,0.11975999999999998
chr1,16700001,0.12915217391304354
chr1,16750001,0.14786842105263154
chr1,16800001,3300.0
chr1,16850001,0.14663311688311684
chr1,16900001,0.007935323383084576
chr1,16950001,0.012920792079207922
chr1,17000001,0.010685714285714291
chr1,17050001,0.017049450549450527
chr1,17100001,0.012370370370370375
chr1,17150001,0.0218273381294964
chr1,17200001,0.013915254237288139
chr1,17250001,0.013010869565217395
chr1,17300001,0.012814814814814819
chr1,17350001,0.01619767441860465
chr1,17400001,0.012075471698113212
chr1,17450001,0.007142857142857144
chr1,17500001,0.008800000000000002
chr1,17550001,0.0066363636363636356
chr1,17600001,0.005
chr1,17650001,0.008
chr1,17700001,0.007516129032258065
chr1,17750001,0.006974999999999999
chr1,17800001,0.00928301886792453
chr1,17850001,0.012674418604651166
chr1,17900001,0.013817073170731711
chr1,17950001,0.008340000000000004
chr1,18000001,0.05402083333333333
chr1,18050001,0.014523809523809524
